country_id;name;book_ids
instance2_ct_368;country368;"[""instance2_bk_368"",""instance2_bk_367""]"
instance2_ct_369;country369;"[""instance2_bk_369"",""instance2_bk_368""]"
instance2_ct_370;country370;"[""instance2_bk_370"",""instance2_bk_369""]"
instance2_ct_371;country371;"[""instance2_bk_371"",""instance2_bk_370""]"
instance2_ct_372;country372;"[""instance2_bk_372"",""instance2_bk_371""]"
instance2_ct_373;country373;"[""instance2_bk_373"",""instance2_bk_372""]"
instance2_ct_374;country374;"[""instance2_bk_374"",""instance2_bk_373""]"
instance2_ct_375;country375;"[""instance2_bk_375"",""instance2_bk_374""]"
instance2_ct_376;country376;"[""instance2_bk_376"",""instance2_bk_375""]"
instance2_ct_377;country377;"[""instance2_bk_377"",""instance2_bk_376""]"
instance2_ct_378;country378;"[""instance2_bk_378"",""instance2_bk_377""]"
instance2_ct_379;country379;"[""instance2_bk_379"",""instance2_bk_378""]"
instance2_ct_380;country380;"[""instance2_bk_380"",""instance2_bk_379""]"
instance2_ct_381;country381;"[""instance2_bk_381"",""instance2_bk_380""]"
instance2_ct_382;country382;"[""instance2_bk_382"",""instance2_bk_381""]"
instance2_ct_383;country383;"[""instance2_bk_383"",""instance2_bk_382""]"
instance2_ct_384;country384;"[""instance2_bk_384"",""instance2_bk_383""]"
instance2_ct_385;country385;"[""instance2_bk_385"",""instance2_bk_384""]"
instance2_ct_386;country386;"[""instance2_bk_386"",""instance2_bk_385""]"
instance2_ct_387;country387;"[""instance2_bk_387"",""instance2_bk_386""]"
instance2_ct_388;country388;"[""instance2_bk_388"",""instance2_bk_387""]"
instance2_ct_389;country389;"[""instance2_bk_389"",""instance2_bk_388""]"
instance2_ct_390;country390;"[""instance2_bk_390"",""instance2_bk_389""]"
instance2_ct_391;country391;"[""instance2_bk_391"",""instance2_bk_390""]"
instance2_ct_392;country392;"[""instance2_bk_392"",""instance2_bk_391""]"
instance2_ct_393;country393;"[""instance2_bk_393"",""instance2_bk_392""]"
instance2_ct_394;country394;"[""instance2_bk_394"",""instance2_bk_393""]"
instance2_ct_395;country395;"[""instance2_bk_395"",""instance2_bk_394""]"
instance2_ct_396;country396;"[""instance2_bk_396"",""instance2_bk_395""]"
instance2_ct_397;country397;"[""instance2_bk_397"",""instance2_bk_396""]"
instance2_ct_398;country398;"[""instance2_bk_398"",""instance2_bk_397""]"
instance2_ct_399;country399;"[""instance2_bk_399"",""instance2_bk_398""]"
instance2_ct_400;country400;"[""instance2_bk_400"",""instance2_bk_399""]"
instance2_ct_401;country401;"[""instance2_bk_401"",""instance2_bk_400""]"
instance2_ct_402;country402;"[""instance2_bk_402"",""instance2_bk_401""]"
instance2_ct_403;country403;"[""instance2_bk_403"",""instance2_bk_402""]"
instance2_ct_404;country404;"[""instance2_bk_404"",""instance2_bk_403""]"
instance2_ct_405;country405;"[""instance2_bk_405"",""instance2_bk_404""]"
instance2_ct_406;country406;"[""instance2_bk_406"",""instance2_bk_405""]"
instance2_ct_407;country407;"[""instance2_bk_407"",""instance2_bk_406""]"
instance2_ct_408;country408;"[""instance2_bk_408"",""instance2_bk_407""]"
instance2_ct_409;country409;"[""instance2_bk_409"",""instance2_bk_408""]"
instance2_ct_410;country410;"[""instance2_bk_410"",""instance2_bk_409""]"
instance2_ct_411;country411;"[""instance2_bk_411"",""instance2_bk_410""]"
instance2_ct_412;country412;"[""instance2_bk_412"",""instance2_bk_411""]"
instance2_ct_413;country413;"[""instance2_bk_413"",""instance2_bk_412""]"
instance2_ct_414;country414;"[""instance2_bk_414"",""instance2_bk_413""]"
instance2_ct_415;country415;"[""instance2_bk_415"",""instance2_bk_414""]"
instance2_ct_416;country416;"[""instance2_bk_416"",""instance2_bk_415""]"
instance2_ct_417;country417;"[""instance2_bk_417"",""instance2_bk_416""]"
instance2_ct_418;country418;"[""instance2_bk_418"",""instance2_bk_417""]"
instance2_ct_419;country419;"[""instance2_bk_419"",""instance2_bk_418""]"
instance2_ct_420;country420;"[""instance2_bk_420"",""instance2_bk_419""]"
instance2_ct_421;country421;"[""instance2_bk_421"",""instance2_bk_420""]"
instance2_ct_422;country422;"[""instance2_bk_422"",""instance2_bk_421""]"
instance2_ct_423;country423;"[""instance2_bk_423"",""instance2_bk_422""]"
instance2_ct_424;country424;"[""instance2_bk_424"",""instance2_bk_423""]"
instance2_ct_425;country425;"[""instance2_bk_425"",""instance2_bk_424""]"
instance2_ct_426;country426;"[""instance2_bk_426"",""instance2_bk_425""]"
instance2_ct_427;country427;"[""instance2_bk_427"",""instance2_bk_426""]"
instance2_ct_428;country428;"[""instance2_bk_428"",""instance2_bk_427""]"
instance2_ct_429;country429;"[""instance2_bk_429"",""instance2_bk_428""]"
instance2_ct_430;country430;"[""instance2_bk_430"",""instance2_bk_429""]"
instance2_ct_431;country431;"[""instance2_bk_431"",""instance2_bk_430""]"
instance2_ct_432;country432;"[""instance2_bk_432"",""instance2_bk_431""]"
instance2_ct_433;country433;"[""instance2_bk_433"",""instance2_bk_432""]"
instance2_ct_434;country434;"[""instance2_bk_434"",""instance2_bk_433""]"
instance2_ct_435;country435;"[""instance2_bk_435"",""instance2_bk_434""]"
instance2_ct_436;country436;"[""instance2_bk_436"",""instance2_bk_435""]"
instance2_ct_437;country437;"[""instance2_bk_437"",""instance2_bk_436""]"
instance2_ct_438;country438;"[""instance2_bk_438"",""instance2_bk_437""]"
instance2_ct_439;country439;"[""instance2_bk_439"",""instance2_bk_438""]"
instance2_ct_440;country440;"[""instance2_bk_440"",""instance2_bk_439""]"
instance2_ct_441;country441;"[""instance2_bk_441"",""instance2_bk_440""]"
instance2_ct_442;country442;"[""instance2_bk_442"",""instance2_bk_441""]"
instance2_ct_443;country443;"[""instance2_bk_443"",""instance2_bk_442""]"
instance2_ct_444;country444;"[""instance2_bk_444"",""instance2_bk_443""]"
instance2_ct_445;country445;"[""instance2_bk_445"",""instance2_bk_444""]"
instance2_ct_446;country446;"[""instance2_bk_446"",""instance2_bk_445""]"
instance2_ct_447;country447;"[""instance2_bk_447"",""instance2_bk_446""]"
instance2_ct_448;country448;"[""instance2_bk_448"",""instance2_bk_447""]"
instance2_ct_449;country449;"[""instance2_bk_449"",""instance2_bk_448""]"
instance2_ct_450;country450;"[""instance2_bk_450"",""instance2_bk_449""]"
instance2_ct_451;country451;"[""instance2_bk_451"",""instance2_bk_450""]"
instance2_ct_452;country452;"[""instance2_bk_452"",""instance2_bk_451""]"
instance2_ct_453;country453;"[""instance2_bk_453"",""instance2_bk_452""]"
instance2_ct_454;country454;"[""instance2_bk_454"",""instance2_bk_453""]"
instance2_ct_455;country455;"[""instance2_bk_455"",""instance2_bk_454""]"
instance2_ct_456;country456;"[""instance2_bk_456"",""instance2_bk_455""]"
instance2_ct_457;country457;"[""instance2_bk_457"",""instance2_bk_456""]"
instance2_ct_458;country458;"[""instance2_bk_458"",""instance2_bk_457""]"
instance2_ct_459;country459;"[""instance2_bk_459"",""instance2_bk_458""]"
instance2_ct_460;country460;"[""instance2_bk_460"",""instance2_bk_459""]"
instance2_ct_461;country461;"[""instance2_bk_461"",""instance2_bk_460""]"
instance2_ct_462;country462;"[""instance2_bk_462"",""instance2_bk_461""]"
instance2_ct_463;country463;"[""instance2_bk_463"",""instance2_bk_462""]"
instance2_ct_464;country464;"[""instance2_bk_464"",""instance2_bk_463""]"
instance2_ct_465;country465;"[""instance2_bk_465"",""instance2_bk_464""]"
instance2_ct_466;country466;"[""instance2_bk_466"",""instance2_bk_465""]"
instance2_ct_467;country467;"[""instance2_bk_467"",""instance2_bk_466""]"
instance2_ct_468;country468;"[""instance2_bk_468"",""instance2_bk_467""]"
instance2_ct_469;country469;"[""instance2_bk_469"",""instance2_bk_468""]"
instance2_ct_470;country470;"[""instance2_bk_470"",""instance2_bk_469""]"
instance2_ct_471;country471;"[""instance2_bk_471"",""instance2_bk_470""]"
instance2_ct_472;country472;"[""instance2_bk_472"",""instance2_bk_471""]"
instance2_ct_473;country473;"[""instance2_bk_473"",""instance2_bk_472""]"
instance2_ct_474;country474;"[""instance2_bk_474"",""instance2_bk_473""]"
instance2_ct_475;country475;"[""instance2_bk_475"",""instance2_bk_474""]"
instance2_ct_476;country476;"[""instance2_bk_476"",""instance2_bk_475""]"
instance2_ct_477;country477;"[""instance2_bk_477"",""instance2_bk_476""]"
instance2_ct_478;country478;"[""instance2_bk_478"",""instance2_bk_477""]"
instance2_ct_479;country479;"[""instance2_bk_479"",""instance2_bk_478""]"
instance2_ct_480;country480;"[""instance2_bk_480"",""instance2_bk_479""]"
instance2_ct_481;country481;"[""instance2_bk_481"",""instance2_bk_480""]"
instance2_ct_482;country482;"[""instance2_bk_482"",""instance2_bk_481""]"
instance2_ct_483;country483;"[""instance2_bk_483"",""instance2_bk_482""]"
instance2_ct_484;country484;"[""instance2_bk_484"",""instance2_bk_483""]"
instance2_ct_485;country485;"[""instance2_bk_485"",""instance2_bk_484""]"
instance2_ct_486;country486;"[""instance2_bk_486"",""instance2_bk_485""]"
instance2_ct_487;country487;"[""instance2_bk_487"",""instance2_bk_486""]"
instance2_ct_488;country488;"[""instance2_bk_488"",""instance2_bk_487""]"
instance2_ct_489;country489;"[""instance2_bk_489"",""instance2_bk_488""]"
instance2_ct_490;country490;"[""instance2_bk_490"",""instance2_bk_489""]"
instance2_ct_491;country491;"[""instance2_bk_491"",""instance2_bk_490""]"
instance2_ct_492;country492;"[""instance2_bk_492"",""instance2_bk_491""]"
instance2_ct_493;country493;"[""instance2_bk_493"",""instance2_bk_492""]"
instance2_ct_494;country494;"[""instance2_bk_494"",""instance2_bk_493""]"
instance2_ct_495;country495;"[""instance2_bk_495"",""instance2_bk_494""]"
instance2_ct_496;country496;"[""instance2_bk_496"",""instance2_bk_495""]"
instance2_ct_497;country497;"[""instance2_bk_497"",""instance2_bk_496""]"
instance2_ct_498;country498;"[""instance2_bk_498"",""instance2_bk_497""]"
instance2_ct_499;country499;"[""instance2_bk_499"",""instance2_bk_498""]"
instance2_ct_500;country500;"[""instance2_bk_500"",""instance2_bk_499""]"
instance2_ct_501;country501;"[""instance2_bk_501"",""instance2_bk_500""]"
instance2_ct_502;country502;"[""instance2_bk_502"",""instance2_bk_501""]"
instance2_ct_503;country503;"[""instance2_bk_503"",""instance2_bk_502""]"
instance2_ct_504;country504;"[""instance2_bk_504"",""instance2_bk_503""]"
instance2_ct_505;country505;"[""instance2_bk_505"",""instance2_bk_504""]"
instance2_ct_506;country506;"[""instance2_bk_506"",""instance2_bk_505""]"
instance2_ct_507;country507;"[""instance2_bk_507"",""instance2_bk_506""]"
instance2_ct_508;country508;"[""instance2_bk_508"",""instance2_bk_507""]"
instance2_ct_509;country509;"[""instance2_bk_509"",""instance2_bk_508""]"
instance2_ct_510;country510;"[""instance2_bk_510"",""instance2_bk_509""]"
instance2_ct_511;country511;"[""instance2_bk_511"",""instance2_bk_510""]"
instance2_ct_512;country512;"[""instance2_bk_512"",""instance2_bk_511""]"
instance2_ct_513;country513;"[""instance2_bk_513"",""instance2_bk_512""]"
instance2_ct_514;country514;"[""instance2_bk_514"",""instance2_bk_513""]"
instance2_ct_515;country515;"[""instance2_bk_515"",""instance2_bk_514""]"
instance2_ct_516;country516;"[""instance2_bk_516"",""instance2_bk_515""]"
instance2_ct_517;country517;"[""instance2_bk_517"",""instance2_bk_516""]"
instance2_ct_518;country518;"[""instance2_bk_518"",""instance2_bk_517""]"
instance2_ct_519;country519;"[""instance2_bk_519"",""instance2_bk_518""]"
instance2_ct_520;country520;"[""instance2_bk_520"",""instance2_bk_519""]"
instance2_ct_521;country521;"[""instance2_bk_521"",""instance2_bk_520""]"
instance2_ct_522;country522;"[""instance2_bk_522"",""instance2_bk_521""]"
instance2_ct_523;country523;"[""instance2_bk_523"",""instance2_bk_522""]"
instance2_ct_524;country524;"[""instance2_bk_524"",""instance2_bk_523""]"
instance2_ct_525;country525;"[""instance2_bk_525"",""instance2_bk_524""]"
instance2_ct_526;country526;"[""instance2_bk_526"",""instance2_bk_525""]"
instance2_ct_527;country527;"[""instance2_bk_527"",""instance2_bk_526""]"
instance2_ct_528;country528;"[""instance2_bk_528"",""instance2_bk_527""]"
instance2_ct_529;country529;"[""instance2_bk_529"",""instance2_bk_528""]"
instance2_ct_530;country530;"[""instance2_bk_530"",""instance2_bk_529""]"
instance2_ct_531;country531;"[""instance2_bk_531"",""instance2_bk_530""]"
instance2_ct_532;country532;"[""instance2_bk_532"",""instance2_bk_531""]"
instance2_ct_533;country533;"[""instance2_bk_533"",""instance2_bk_532""]"
instance2_ct_534;country534;"[""instance2_bk_534"",""instance2_bk_533""]"
instance2_ct_535;country535;"[""instance2_bk_535"",""instance2_bk_534""]"
instance2_ct_536;country536;"[""instance2_bk_536"",""instance2_bk_535""]"
instance2_ct_537;country537;"[""instance2_bk_537"",""instance2_bk_536""]"
instance2_ct_538;country538;"[""instance2_bk_538"",""instance2_bk_537""]"
instance2_ct_539;country539;"[""instance2_bk_539"",""instance2_bk_538""]"
instance2_ct_540;country540;"[""instance2_bk_540"",""instance2_bk_539""]"
instance2_ct_541;country541;"[""instance2_bk_541"",""instance2_bk_540""]"
instance2_ct_542;country542;"[""instance2_bk_542"",""instance2_bk_541""]"
instance2_ct_543;country543;"[""instance2_bk_543"",""instance2_bk_542""]"
instance2_ct_544;country544;"[""instance2_bk_544"",""instance2_bk_543""]"
instance2_ct_545;country545;"[""instance2_bk_545"",""instance2_bk_544""]"
instance2_ct_546;country546;"[""instance2_bk_546"",""instance2_bk_545""]"
instance2_ct_547;country547;"[""instance2_bk_547"",""instance2_bk_546""]"
instance2_ct_548;country548;"[""instance2_bk_548"",""instance2_bk_547""]"
instance2_ct_549;country549;"[""instance2_bk_549"",""instance2_bk_548""]"
instance2_ct_550;country550;"[""instance2_bk_550"",""instance2_bk_549""]"
instance2_ct_551;country551;"[""instance2_bk_551"",""instance2_bk_550""]"
instance2_ct_552;country552;"[""instance2_bk_552"",""instance2_bk_551""]"
instance2_ct_553;country553;"[""instance2_bk_553"",""instance2_bk_552""]"
instance2_ct_554;country554;"[""instance2_bk_554"",""instance2_bk_553""]"
instance2_ct_555;country555;"[""instance2_bk_555"",""instance2_bk_554""]"
instance2_ct_556;country556;"[""instance2_bk_556"",""instance2_bk_555""]"
instance2_ct_557;country557;"[""instance2_bk_557"",""instance2_bk_556""]"
instance2_ct_558;country558;"[""instance2_bk_558"",""instance2_bk_557""]"
instance2_ct_559;country559;"[""instance2_bk_559"",""instance2_bk_558""]"
instance2_ct_560;country560;"[""instance2_bk_560"",""instance2_bk_559""]"
instance2_ct_561;country561;"[""instance2_bk_561"",""instance2_bk_560""]"
instance2_ct_562;country562;"[""instance2_bk_562"",""instance2_bk_561""]"
instance2_ct_563;country563;"[""instance2_bk_563"",""instance2_bk_562""]"
instance2_ct_564;country564;"[""instance2_bk_564"",""instance2_bk_563""]"
instance2_ct_565;country565;"[""instance2_bk_565"",""instance2_bk_564""]"
instance2_ct_566;country566;"[""instance2_bk_566"",""instance2_bk_565""]"
instance2_ct_567;country567;"[""instance2_bk_567"",""instance2_bk_566""]"
instance2_ct_568;country568;"[""instance2_bk_568"",""instance2_bk_567""]"
instance2_ct_569;country569;"[""instance2_bk_569"",""instance2_bk_568""]"
instance2_ct_570;country570;"[""instance2_bk_570"",""instance2_bk_569""]"
instance2_ct_571;country571;"[""instance2_bk_571"",""instance2_bk_570""]"
instance2_ct_572;country572;"[""instance2_bk_572"",""instance2_bk_571""]"
instance2_ct_573;country573;"[""instance2_bk_573"",""instance2_bk_572""]"
instance2_ct_574;country574;"[""instance2_bk_574"",""instance2_bk_573""]"
instance2_ct_575;country575;"[""instance2_bk_575"",""instance2_bk_574""]"
instance2_ct_576;country576;"[""instance2_bk_576"",""instance2_bk_575""]"
instance2_ct_577;country577;"[""instance2_bk_577"",""instance2_bk_576""]"
instance2_ct_578;country578;"[""instance2_bk_578"",""instance2_bk_577""]"
instance2_ct_579;country579;"[""instance2_bk_579"",""instance2_bk_578""]"
instance2_ct_580;country580;"[""instance2_bk_580"",""instance2_bk_579""]"
instance2_ct_581;country581;"[""instance2_bk_581"",""instance2_bk_580""]"
instance2_ct_582;country582;"[""instance2_bk_582"",""instance2_bk_581""]"
instance2_ct_583;country583;"[""instance2_bk_583"",""instance2_bk_582""]"
instance2_ct_584;country584;"[""instance2_bk_584"",""instance2_bk_583""]"
instance2_ct_585;country585;"[""instance2_bk_585"",""instance2_bk_584""]"
instance2_ct_586;country586;"[""instance2_bk_586"",""instance2_bk_585""]"
instance2_ct_587;country587;"[""instance2_bk_587"",""instance2_bk_586""]"
instance2_ct_588;country588;"[""instance2_bk_588"",""instance2_bk_587""]"
instance2_ct_589;country589;"[""instance2_bk_589"",""instance2_bk_588""]"
instance2_ct_590;country590;"[""instance2_bk_590"",""instance2_bk_589""]"
instance2_ct_591;country591;"[""instance2_bk_591"",""instance2_bk_590""]"
instance2_ct_592;country592;"[""instance2_bk_592"",""instance2_bk_591""]"
instance2_ct_593;country593;"[""instance2_bk_593"",""instance2_bk_592""]"
instance2_ct_594;country594;"[""instance2_bk_594"",""instance2_bk_593""]"
instance2_ct_595;country595;"[""instance2_bk_595"",""instance2_bk_594""]"
instance2_ct_596;country596;"[""instance2_bk_596"",""instance2_bk_595""]"
instance2_ct_597;country597;"[""instance2_bk_597"",""instance2_bk_596""]"
instance2_ct_598;country598;"[""instance2_bk_598"",""instance2_bk_597""]"
instance2_ct_599;country599;"[""instance2_bk_599"",""instance2_bk_598""]"
instance2_ct_600;country600;"[""instance2_bk_600"",""instance2_bk_599""]"
instance2_ct_601;country601;"[""instance2_bk_601"",""instance2_bk_600""]"
instance2_ct_602;country602;"[""instance2_bk_602"",""instance2_bk_601""]"
instance2_ct_603;country603;"[""instance2_bk_603"",""instance2_bk_602""]"
instance2_ct_604;country604;"[""instance2_bk_604"",""instance2_bk_603""]"
instance2_ct_605;country605;"[""instance2_bk_605"",""instance2_bk_604""]"
